Order Date,Ship Date,Customer,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2023-01-08,2023-01-11,Customer_983,Consumer,United States,Sample City,Sample State,East,Snacks,Snacks,Classic Namkeen 200g,40.0,1,0.0,11.23
2023-01-08,2023-01-10,Customer_662,Corporate,United States,Sample City,Sample State,Central,Beverages,Beverages,Mineral Water 1L,19.0,1,0.05,3.13
2023-01-08,2023-01-11,Customer_414,Consumer,United States,Sample City,Sample State,Central,Beverages,Beverages,Mineral Water 1L,18.0,1,0.1,4.82
2023-01-09,2023-01-11,Customer_350,Home Office,United States,Sample City,Sample State,East,Household,Household,Dish Wash Liquid 500ml,880.0,8,0.0,224.56
2023-01-09,2023-01-11,Customer_803,Consumer,United States,Sample City,Sample State,South,Personal Care,Personal Care,Toothpaste 150g,540.0,9,0.2,91.4
2023-01-09,2023-01-12,Customer_554,Corporate,United States,Sample City,Sample State,West,Household,Household,Dish Wash Liquid 500ml,176.0,2,0.2,39.05
2023-01-09,2023-01-12,Customer_973,Home Office,United States,Sample City,Sample State,West,Snacks,Snacks,Masala Chips 50g,133.0,7,0.05,14.55
2023-01-09,2023-01-10,Customer_238,Home Office,United States,Sample City,Sample State,East,Personal Care,Personal Care,Herbal Shampoo 180ml,480.0,5,0.2,126.96
2023-01-10,2023-01-12,Customer_213,Consumer,United States,Sample City,Sample State,South,Beverages,Beverages,Mango Juice 1L,76.5,1,0.1,23.41
2023-01-10,2023-01-11,Customer_503,Corporate,United States,Sample City,Sample State,East,Snacks,Snacks,Masala Chips 50g,171.0,9,0.05,22.87
2023-01-10,2023-01-11,Customer_511,Home Office,United States,Sample City,Sample State,Central,Household,Household,Dish Wash Liquid 500ml,792.0,8,0.1,80.63
2023-01-10,2023-01-11,Customer_209,Corporate,United States,Sample City,Sample State,West,Household,Household,Laundry Detergent 1kg,1470.0,7,0.0,461.19
2023-01-10,2023-01-12,Customer_643,Consumer,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Toothpaste 150g,240.0,4,0.2,67.84
2023-01-10,2023-01-11,Customer_243,Corporate,United States,Sample City,Sample State,South,Beverages,Beverages,Cola 750ml,81.0,2,0.1,11.04
2023-01-10,2023-01-11,Customer_865,Home Office,United States,Sample City,Sample State,South,Personal Care,Personal Care,Hand Sanitizer 100ml,400.0,8,0.0,96.19
2023-01-10,2023-01-11,Customer_166,Corporate,United States,Sample City,Sample State,Central,Beverages,Beverages,Mango Juice 1L,80.75,1,0.05,21.12
2023-01-10,2023-01-13,Customer_662,Home Office,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Face Wash 100ml,769.5,9,0.1,157.05
2023-01-10,2023-01-13,Customer_387,Corporate,United States,Sample City,Sample State,East,Household,Household,Floor Cleaner 1L,448.0,4,0.2,60.91
2023-01-10,2023-01-13,Customer_697,Consumer,United States,Sample City,Sample State,East,Beverages,Beverages,Mango Juice 1L,204.0,3,0.2,47.97
2023-01-10,2023-01-12,Customer_281,Corporate,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Herbal Shampoo 180ml,960.0,8,0.0,251.1
2023-01-10,2023-01-13,Customer_753,Consumer,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Face Wash 100ml,304.0,4,0.2,84.18
2023-01-10,2023-01-12,Customer_889,Home Office,United States,Sample City,Sample State,East,Personal Care,Personal Care,Hand Sanitizer 100ml,225.0,5,0.1,73.25
2023-01-10,2023-01-13,Customer_731,Corporate,United States,Sample City,Sample State,West,Snacks,Snacks,Instant Noodles Pack,120.0,8,0.0,22.57
2023-01-10,2023-01-12,Customer_799,Corporate,United States,Sample City,Sample State,Central,Household,Household,Dish Wash Liquid 500ml,198.0,2,0.1,62.63
2023-01-10,2023-01-13,Customer_943,Consumer,United States,Sample City,Sample State,South,Household,Household,Floor Cleaner 1L,931.0,7,0.05,275.33
2023-01-10,2023-01-13,Customer_178,Consumer,United States,Sample City,Sample State,South,Household,Household,Laundry Detergent 1kg,1680.0,8,0.0,490.94
2023-01-10,2023-01-11,Customer_549,Consumer,United States,Sample City,Sample State,West,Personal Care,Personal Care,Hand Sanitizer 100ml,45.0,1,0.1,10.86
2023-01-10,2023-01-11,Customer_934,Consumer,United States,Sample City,Sample State,Central,Snacks,Snacks,Dark Chocolate Bar,576.0,8,0.1,128.88
2023-01-10,2023-01-13,Customer_491,Corporate,United States,Sample City,Sample State,West,Personal Care,Personal Care,Herbal Shampoo 180ml,192.0,2,0.2,26.85
2023-01-10,2023-01-13,Customer_773,Home Office,United States,Sample City,Sample State,West,Beverages,Beverages,Mineral Water 1L,126.0,7,0.1,28.87
2023-01-11,2023-01-13,Customer_648,Consumer,United States,Sample City,Sample State,Central,Beverages,Beverages,Green Tea Box,750.0,5,0.0,241.37
2023-01-11,2023-01-14,Customer_190,Home Office,United States,Sample City,Sample State,East,Snacks,Snacks,Classic Namkeen 200g,288.0,9,0.2,93.2
2023-01-11,2023-01-13,Customer_938,Home Office,United States,Sample City,Sample State,South,Beverages,Beverages,Mango Juice 1L,408.0,6,0.2,57.2
2023-01-11,2023-01-14,Customer_442,Home Office,United States,Sample City,Sample State,East,Personal Care,Personal Care,Hand Sanitizer 100ml,360.0,8,0.1,113.45
2023-01-11,2023-01-12,Customer_329,Corporate,United States,Sample City,Sample State,East,Beverages,Beverages,Cola 750ml,315.0,7,0.0,106.6
2023-01-11,2023-01-14,Customer_101,Home Office,United States,Sample City,Sample State,East,Personal Care,Personal Care,Hand Sanitizer 100ml,45.0,1,0.1,12.95
2023-01-11,2023-01-13,Customer_752,Home Office,United States,Sample City,Sample State,South,Personal Care,Personal Care,Toothpaste 150g,202.5,3,0.1,23.2
2023-01-11,2023-01-12,Customer_795,Home Office,United States,Sample City,Sample State,South,Personal Care,Personal Care,Face Wash 100ml,361.0,4,0.05,120.59
2023-01-11,2023-01-14,Customer_162,Consumer,United States,Sample City,Sample State,Central,Beverages,Beverages,Green Tea Box,720.0,6,0.2,82.31
2023-01-11,2023-01-12,Customer_416,Consumer,United States,Sample City,Sample State,Central,Snacks,Snacks,Instant Noodles Pack,85.5,6,0.05,23.56
2023-01-11,2023-01-14,Customer_121,Corporate,United States,Sample City,Sample State,East,Beverages,Beverages,Green Tea Box,285.0,2,0.05,68.06
2023-01-11,2023-01-12,Customer_332,Corporate,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Herbal Shampoo 180ml,840.0,7,0.0,148.48
2023-01-11,2023-01-12,Customer_984,Consumer,United States,Sample City,Sample State,West,Beverages,Beverages,Green Tea Box,285.0,2,0.05,44.94
2023-01-11,2023-01-13,Customer_639,Corporate,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Face Wash 100ml,180.5,2,0.05,58.04
2023-01-11,2023-01-13,Customer_611,Consumer,United States,Sample City,Sample State,East,Household,Household,Floor Cleaner 1L,980.0,7,0.0,108.11
2023-01-11,2023-01-12,Customer_962,Home Office,United States,Sample City,Sample State,Central,Snacks,Snacks,Masala Chips 50g,90.0,5,0.1,13.01
2023-01-11,2023-01-13,Customer_390,Home Office,United States,Sample City,Sample State,South,Household,Household,Floor Cleaner 1L,882.0,7,0.1,107.59
2023-01-11,2023-01-14,Customer_874,Corporate,United States,Sample City,Sample State,Central,Snacks,Snacks,Masala Chips 50g,171.0,9,0.05,48.72
2023-01-11,2023-01-13,Customer_321,Home Office,United States,Sample City,Sample State,South,Beverages,Beverages,Mineral Water 1L,18.0,1,0.1,2.87
2023-01-11,2023-01-12,Customer_312,Home Office,United States,Sample City,Sample State,Central,Household,Household,Floor Cleaner 1L,630.0,5,0.1,195.95
2023-01-11,2023-01-14,Customer_130,Home Office,United States,Sample City,Sample State,Central,Snacks,Snacks,Dark Chocolate Bar,76.0,1,0.05,11.12
2023-01-11,2023-01-12,Customer_899,Corporate,United States,Sample City,Sample State,West,Beverages,Beverages,Green Tea Box,120.0,1,0.2,23.46
2023-01-11,2023-01-13,Customer_866,Consumer,United States,Sample City,Sample State,Central,Household,Household,Floor Cleaner 1L,133.0,1,0.05,39.29
2023-01-12,2023-01-13,Customer_540,Consumer,United States,Sample City,Sample State,West,Beverages,Beverages,Cola 750ml,288.0,8,0.2,79.08
2023-01-12,2023-01-14,Customer_673,Corporate,United States,Sample City,Sample State,South,Personal Care,Personal Care,Hand Sanitizer 100ml,160.0,4,0.2,42.37
2023-01-12,2023-01-15,Customer_733,Consumer,United States,Sample City,Sample State,West,Beverages,Beverages,Mango Juice 1L,726.75,9,0.05,231.57
2023-01-12,2023-01-15,Customer_285,Consumer,United States,Sample City,Sample State,West,Snacks,Snacks,Dark Chocolate Bar,720.0,9,0.0,75.02
2023-01-12,2023-01-13,Customer_176,Corporate,United States,Sample City,Sample State,East,Household,Household,Dish Wash Liquid 500ml,891.0,9,0.1,247.1
2023-01-12,2023-01-13,Customer_304,Consumer,United States,Sample City,Sample State,Central,Snacks,Snacks,Classic Namkeen 200g,304.0,8,0.05,81.37
2023-01-12,2023-01-14,Customer_496,Consumer,United States,Sample City,Sample State,West,Personal Care,Personal Care,Hand Sanitizer 100ml,350.0,7,0.0,88.4
2023-01-12,2023-01-15,Customer_325,Corporate,United States,Sample City,Sample State,East,Snacks,Snacks,Instant Noodles Pack,30.0,2,0.0,8.3
2023-01-12,2023-01-14,Customer_930,Corporate,United States,Sample City,Sample State,West,Snacks,Snacks,Instant Noodles Pack,105.0,7,0.0,32.82
2023-01-12,2023-01-15,Customer_701,Home Office,United States,Sample City,Sample State,West,Household,Household,Laundry Detergent 1kg,1470.0,7,0.0,407.17
2023-01-12,2023-01-13,Customer_317,Home Office,United States,Sample City,Sample State,East,Beverages,Beverages,Cola 750ml,288.0,8,0.2,100.07
2023-01-12,2023-01-13,Customer_633,Home Office,United States,Sample City,Sample State,South,Snacks,Snacks,Classic Namkeen 200g,36.0,1,0.1,6.6
2023-01-12,2023-01-14,Customer_598,Home Office,United States,Sample City,Sample State,South,Snacks,Snacks,Classic Namkeen 200g,320.0,8,0.0,56.58
2023-01-12,2023-01-14,Customer_809,Home Office,United States,Sample City,Sample State,Central,Beverages,Beverages,Green Tea Box,960.0,8,0.2,113.03
2023-01-12,2023-01-14,Customer_606,Consumer,United States,Sample City,Sample State,West,Household,Household,Laundry Detergent 1kg,336.0,2,0.2,86.34
2023-01-12,2023-01-14,Customer_902,Consumer,United States,Sample City,Sample State,West,Personal Care,Personal Care,Face Wash 100ml,304.0,4,0.2,52.91
2023-01-12,2023-01-14,Customer_598,Home Office,United States,Sample City,Sample State,West,Beverages,Beverages,Cola 750ml,162.0,4,0.1,26.56
2023-01-13,2023-01-16,Customer_586,Corporate,United States,Sample City,Sample State,West,Household,Household,Floor Cleaner 1L,532.0,4,0.05,119.85
2023-01-13,2023-01-15,Customer_973,Corporate,United States,Sample City,Sample State,East,Beverages,Beverages,Green Tea Box,300.0,2,0.0,89.9
2023-01-13,2023-01-16,Customer_361,Home Office,United States,Sample City,Sample State,South,Household,Household,Floor Cleaner 1L,756.0,6,0.1,157.01
2023-01-13,2023-01-15,Customer_195,Consumer,United States,Sample City,Sample State,West,Household,Household,Laundry Detergent 1kg,997.5,5,0.05,121.78
2023-01-13,2023-01-16,Customer_732,Corporate,United States,Sample City,Sample State,Central,Snacks,Snacks,Instant Noodles Pack,120.0,8,0.0,12.75
2023-01-13,2023-01-16,Customer_154,Home Office,United States,Sample City,Sample State,East,Household,Household,Laundry Detergent 1kg,1344.0,8,0.2,234.06
2023-01-13,2023-01-16,Customer_395,Home Office,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Toothpaste 150g,607.5,9,0.1,101.2
2023-01-13,2023-01-14,Customer_896,Corporate,United States,Sample City,Sample State,Central,Snacks,Snacks,Dark Chocolate Bar,240.0,3,0.0,39.83
2023-01-13,2023-01-15,Customer_129,Corporate,United States,Sample City,Sample State,Central,Beverages,Beverages,Mineral Water 1L,108.0,6,0.1,24.5
2023-01-13,2023-01-15,Customer_835,Consumer,United States,Sample City,Sample State,West,Household,Household,Dish Wash Liquid 500ml,297.0,3,0.1,74.44
2023-01-13,2023-01-14,Customer_787,Home Office,United States,Sample City,Sample State,South,Snacks,Snacks,Masala Chips 50g,18.0,1,0.1,4.61
2023-01-13,2023-01-14,Customer_331,Home Office,United States,Sample City,Sample State,East,Personal Care,Personal Care,Face Wash 100ml,427.5,5,0.1,71.0
2023-01-13,2023-01-14,Customer_643,Home Office,United States,Sample City,Sample State,West,Personal Care,Personal Care,Hand Sanitizer 100ml,270.0,6,0.1,58.27
2023-01-14,2023-01-15,Customer_692,Consumer,United States,Sample City,Sample State,East,Personal Care,Personal Care,Herbal Shampoo 180ml,768.0,8,0.2,190.63
2023-01-14,2023-01-16,Customer_438,Consumer,United States,Sample City,Sample State,South,Household,Household,Laundry Detergent 1kg,189.0,1,0.1,40.08
2023-01-14,2023-01-15,Customer_602,Consumer,United States,Sample City,Sample State,South,Personal Care,Personal Care,Toothpaste 150g,71.25,1,0.05,22.13
2023-01-14,2023-01-15,Customer_398,Consumer,United States,Sample City,Sample State,East,Snacks,Snacks,Masala Chips 50g,180.0,9,0.0,35.25
2023-01-14,2023-01-16,Customer_464,Corporate,United States,Sample City,Sample State,West,Personal Care,Personal Care,Herbal Shampoo 180ml,108.0,1,0.1,15.06
2023-01-14,2023-01-15,Customer_996,Corporate,United States,Sample City,Sample State,Central,Beverages,Beverages,Mango Juice 1L,340.0,5,0.2,112.88
2023-01-15,2023-01-18,Customer_232,Consumer,United States,Sample City,Sample State,Central,Snacks,Snacks,Classic Namkeen 200g,152.0,4,0.05,49.98
2023-01-15,2023-01-18,Customer_702,Corporate,United States,Sample City,Sample State,South,Snacks,Snacks,Masala Chips 50g,40.0,2,0.0,12.33
2023-01-15,2023-01-16,Customer_892,Corporate,United States,Sample City,Sample State,East,Household,Household,Laundry Detergent 1kg,1512.0,9,0.2,266.58
2023-01-15,2023-01-18,Customer_170,Corporate,United States,Sample City,Sample State,West,Household,Household,Dish Wash Liquid 500ml,880.0,8,0.0,287.72
2023-01-15,2023-01-18,Customer_498,Corporate,United States,Sample City,Sample State,South,Personal Care,Personal Care,Toothpaste 150g,202.5,3,0.1,43.65
2023-01-15,2023-01-16,Customer_810,Corporate,United States,Sample City,Sample State,East,Beverages,Beverages,Mango Juice 1L,476.0,7,0.2,156.21
2023-01-15,2023-01-17,Customer_577,Home Office,United States,Sample City,Sample State,Central,Household,Household,Dish Wash Liquid 500ml,313.5,3,0.05,106.65
2023-01-15,2023-01-17,Customer_604,Corporate,United States,Sample City,Sample State,Central,Snacks,Snacks,Classic Namkeen 200g,342.0,9,0.05,53.26
2023-01-15,2023-01-17,Customer_941,Home Office,United States,Sample City,Sample State,West,Beverages,Beverages,Mineral Water 1L,108.0,6,0.1,33.19
2023-01-15,2023-01-17,Customer_839,Home Office,United States,Sample City,Sample State,South,Household,Household,Dish Wash Liquid 500ml,88.0,1,0.2,22.55
2023-01-15,2023-01-18,Customer_675,Corporate,United States,Sample City,Sample State,East,Personal Care,Personal Care,Herbal Shampoo 180ml,864.0,8,0.1,94.33
2023-01-15,2023-01-17,Customer_796,Consumer,United States,Sample City,Sample State,Central,Snacks,Snacks,Instant Noodles Pack,15.0,1,0.0,4.86
2023-01-15,2023-01-17,Customer_267,Home Office,United States,Sample City,Sample State,Central,Household,Household,Dish Wash Liquid 500ml,528.0,6,0.2,107.18
2023-01-15,2023-01-16,Customer_399,Consumer,United States,Sample City,Sample State,West,Beverages,Beverages,Green Tea Box,150.0,1,0.0,31.29
2023-01-15,2023-01-16,Customer_986,Home Office,United States,Sample City,Sample State,East,Personal Care,Personal Care,Toothpaste 150g,540.0,8,0.1,166.84
2023-01-15,2023-01-18,Customer_356,Consumer,United States,Sample City,Sample State,South,Personal Care,Personal Care,Face Wash 100ml,285.0,3,0.0,48.66
2023-01-15,2023-01-16,Customer_732,Consumer,United States,Sample City,Sample State,South,Snacks,Snacks,Dark Chocolate Bar,160.0,2,0.0,28.8
2023-01-15,2023-01-17,Customer_415,Consumer,United States,Sample City,Sample State,East,Snacks,Snacks,Dark Chocolate Bar,608.0,8,0.05,123.9
2023-01-15,2023-01-18,Customer_238,Consumer,United States,Sample City,Sample State,South,Beverages,Beverages,Mineral Water 1L,140.0,7,0.0,29.38
2023-01-15,2023-01-16,Customer_413,Home Office,United States,Sample City,Sample State,Central,Snacks,Snacks,Masala Chips 50g,80.0,4,0.0,18.64
2023-01-16,2023-01-18,Customer_286,Home Office,United States,Sample City,Sample State,East,Snacks,Snacks,Instant Noodles Pack,96.0,8,0.2,30.85
2023-01-16,2023-01-18,Customer_747,Corporate,United States,Sample City,Sample State,East,Beverages,Beverages,Green Tea Box,427.5,3,0.05,108.92
2023-01-16,2023-01-19,Customer_744,Home Office,United States,Sample City,Sample State,West,Personal Care,Personal Care,Herbal Shampoo 180ml,972.0,9,0.1,264.07
2023-01-16,2023-01-18,Customer_836,Corporate,United States,Sample City,Sample State,East,Personal Care,Personal Care,Face Wash 100ml,451.25,5,0.05,138.49
2023-01-16,2023-01-18,Customer_378,Consumer,United States,Sample City,Sample State,West,Personal Care,Personal Care,Herbal Shampoo 180ml,600.0,5,0.0,63.11
2023-01-16,2023-01-17,Customer_528,Home Office,United States,Sample City,Sample State,South,Household,Household,Floor Cleaner 1L,1008.0,8,0.1,164.44
2023-01-16,2023-01-18,Customer_835,Corporate,United States,Sample City,Sample State,East,Personal Care,Personal Care,Herbal Shampoo 180ml,798.0,7,0.05,81.96
2023-01-16,2023-01-17,Customer_599,Home Office,United States,Sample City,Sample State,Central,Beverages,Beverages,Cola 750ml,36.0,1,0.2,9.75
2023-01-16,2023-01-17,Customer_199,Corporate,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Toothpaste 150g,472.5,7,0.1,67.35
2023-01-16,2023-01-19,Customer_414,Consumer,United States,Sample City,Sample State,South,Beverages,Beverages,Mango Juice 1L,272.0,4,0.2,31.95
2023-01-16,2023-01-18,Customer_836,Corporate,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Face Wash 100ml,270.75,3,0.05,35.02
2023-01-17,2023-01-19,Customer_680,Consumer,United States,Sample City,Sample State,South,Snacks,Snacks,Masala Chips 50g,40.0,2,0.0,4.17
